"","generation","Sex","Treatments","ID","row_mean","Cohort","time","distance"
"5858","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-17",495.5863,"AHR2Mo+DMSO_F2",12,379.143
"5859","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-33",298.14235,"AHR2Mo+DMSO_F2",12,307.126
"5860","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-19",427.0055,"AHR2Mo+DMSO_F2",12,316.443
"5861","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-3",410.34725,"AHR2Mo+DMSO_F2",12,435.214
"5862","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-35",389.8538,"AHR2Mo+DMSO_F2",12,403.246
"5863","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-20",396.6915,"AHR2Mo+DMSO_F2",12,387.483
"5864","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-36",219.2331,"AHR2Mo+DMSO_F2",12,275.628
"5865","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-4",433.13755,"AHR2Mo+DMSO_F2",12,466.226
"5866","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-23",425.30945,"AHR2Mo+DMSO_F2",12,426.366
"5867","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-39",332.7456,"AHR2Mo+DMSO_F2",12,340.477
"5868","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-7",347.1782,"AHR2Mo+DMSO_F2",12,377.559
"5869","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-24",331.96665,"AHR2Mo+DMSO_F2",12,355.193
"5870","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-40",425.59135,"AHR2Mo+DMSO_F2",12,314.417
"5871","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-8",253.16005,"AHR2Mo+DMSO_F2",12,267.715
"5872","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-11",382.68925,"AHR2Mo+DMSO_F2",12,380.147
"5873","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-27",377.22,"AHR2Mo+DMSO_F2",12,323.229
"5874","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-43",334.20325,"AHR2Mo+DMSO_F2",12,375.095
"5875","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-12",239.53875,"AHR2Mo+DMSO_F2",12,255.267
"5876","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-28",360.95845,"AHR2Mo+DMSO_F2",12,454.571
"5877","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-44",353.8407,"AHR2Mo+DMSO_F2",12,376.899
"5878","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-15",373.59735,"AHR2Mo+DMSO_F2",12,372.379
"5879","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-31",315.2993,"AHR2Mo+DMSO_F2",12,289.081
"5880","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-47",345.3242,"AHR2Mo+DMSO_F2",12,342.646
"5881","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-51",330.42615,"AHR2Mo+DMSO_F2",12,278.871
"5882","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-55",452.3026,"AHR2Mo+DMSO_F2",12,340.892
"5883","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-16",383.49675,"AHR2Mo+DMSO_F2",12,389.469
"5884","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-32",184.95315,"AHR2Mo+DMSO_F2",12,213.658
"5885","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-48",363.1167,"AHR2Mo+DMSO_F2",12,348.658
"5886","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-52",241.73845,"AHR2Mo+DMSO_F2",12,184.369
"5887","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-13",282.15425,"CoMo+BaP_F2",12,198.102
"5888","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-29",236.5366,"CoMo+BaP_F2",12,227.875
"5889","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-45",287.836,"CoMo+BaP_F2",12,301.352
"5890","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-49",273.79435,"CoMo+BaP_F2",12,277.301
"5891","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-53",547.7449,"CoMo+BaP_F2",12,509.522
"5892","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-22",302.7132,"CoMo+BaP_F2",12,371.838
"5893","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-38",151.2852,"CoMo+BaP_F2",12,207.987
"5894","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-6",279.50475,"CoMo+BaP_F2",12,0
"5895","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-25",192.4324,"CoMo+BaP_F2",12,261.529
"5896","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-41",259.8641,"CoMo+BaP_F2",12,299.157
"5897","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_13-9",216.67545,"CoMo+BaP_F2",12,180.478
"5898","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-5",365.73165,"CoMo+BaP_F2",12,476.175
"5899","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-26",288.7535,"CoMo+BaP_F2",12,296.182
"5900","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_14-42",266.9238,"CoMo+BaP_F2",12,245.454
"5901","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_2-14",284.59035,"CoMo+BaP_F2",12,314.111
"5902","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_2-30",233.89285,"CoMo+BaP_F2",12,219.657
"5903","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_2-46",145.3961,"CoMo+BaP_F2",12,89.15
"5904","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_2-50",284.58915,"CoMo+BaP_F2",12,234.801
"5905","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-1",242.8992,"CoMo+BaP_F2",12,278.208
"5906","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-17",347.8222,"CoMo+BaP_F2",12,375.837
"5907","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-33",294.61325,"CoMo+BaP_F2",12,427.474
"5908","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_6-18",210.5729,"CoMo+BaP_F2",12,188.285
"5909","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_6-2",323.70835,"CoMo+BaP_F2",12,384.577
"5910","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_6-34",292.1516,"CoMo+BaP_F2",12,281.67
"5911","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_9-21",275.7911,"CoMo+BaP_F2",12,343.954
"5912","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_9-37",234.7005,"CoMo+BaP_F2",12,157.97
"5913","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_9-5",257.8681,"CoMo+BaP_F2",12,386.094
"5914","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-23",245.93285,"CoMo+BaP_F2",12,235.982
"5915","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-39",335.6118,"CoMo+BaP_F2",12,267.573
"5916","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-7",113.80505,"CoMo+BaP_F2",12,256.582
"5917","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-24",354.85585,"CoMo+BaP_F2",12,353.022
"5918","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-40",336.2951,"CoMo+BaP_F2",12,351.04
"5919","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-8",305.13755,"CoMo+BaP_F2",12,300.541
"5920","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-11",229.45985,"CoMo+BaP_F2",12,225.997
"5921","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-27",392.7842,"CoMo+BaP_F2",12,434.26
"5922","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-43",304.19885,"CoMo+BaP_F2",12,393.031
"5923","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-12",276.41185,"CoMo+BaP_F2",12,207.538
"5924","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-28",190.2681,"CoMo+BaP_F2",12,195.09
"5925","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-44",170.3287,"CoMo+BaP_F2",12,186.716
"5926","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-15",293.7087,"CoMo+BaP_F2",12,290.685
"5927","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-31",217.6016,"CoMo+BaP_F2",12,195.599
"5928","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-47",586.3566,"CoMo+BaP_F2",12,528.024
"5929","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-51",307.82085,"CoMo+BaP_F2",12,416.448
"5930","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-54",359.4011,"CoMo+BaP_F2",12,321.834
"5931","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-16",161.27425,"CoMo+BaP_F2",12,153.994
"5932","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-32",326.48805,"CoMo+BaP_F2",12,252.504
"5933","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-48",126.53015,"CoMo+BaP_F2",12,118.413
"5934","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-52",306.90875,"CoMo+BaP_F2",12,306.741
"5935","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-55",421.10765,"CoMo+BaP_F2",12,401.332
"5936","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-19",293.846,"CoMo+BaP_F2",12,260.071
"5937","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-3",240.95015,"CoMo+BaP_F2",12,216.573
"5938","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-35",279.63545,"CoMo+BaP_F2",12,286.892
"5939","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-20",261.606,"CoMo+BaP_F2",12,209.538
"5940","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-36",288.5404,"CoMo+BaP_F2",12,233.377
"5941","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-4",193.20015,"CoMo+BaP_F2",12,236.336
"5942","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-1",310.2819,"CoMo+DMSO_F2",12,195.825
"5943","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-17",307.4863,"CoMo+DMSO_F2",12,336.965
"5944","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-33",192.32365,"CoMo+DMSO_F2",12,177.576
"5945","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",105.3247,"CoMo+DMSO_F2",12,0
"5946","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-26",199.0417,"CoMo+DMSO_F2",12,192.67
"5947","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-42",256.27435,"CoMo+DMSO_F2",12,239.536
"5948","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-13",247.3418,"CoMo+DMSO_F2",12,265.864
"5949","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-29",172.771,"CoMo+DMSO_F2",12,205.553
"5950","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-45",262.8147,"CoMo+DMSO_F2",12,294.219
"5951","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-14",255.41705,"CoMo+DMSO_F2",12,250.345
"5952","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-30",186.91415,"CoMo+DMSO_F2",12,176.475
"5953","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-18",326.5779,"CoMo+DMSO_F2",12,258.353
"5954","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-2",246.2167,"CoMo+DMSO_F2",12,254.184
"5955","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-34",364.2119,"CoMo+DMSO_F2",12,361.86
"5956","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-21",258.73775,"CoMo+DMSO_F2",12,261.123
"5957","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-37",281.1099,"CoMo+DMSO_F2",12,238.368
"5958","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",206.60285,"CoMo+DMSO_F2",12,276.083
"5959","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-22",253.00465,"CoMo+DMSO_F2",12,200.892
"5960","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-38",323.4265,"CoMo+DMSO_F2",12,301.1
"5961","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-6",113.79165,"CoMo+DMSO_F2",12,153.865
"5962","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-25",245.01055,"CoMo+DMSO_F2",12,251.83
"5963","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-41",180.3021,"CoMo+DMSO_F2",12,236.873
"5964","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-9",266.52145,"CoMo+DMSO_F2",12,174.903
"5965","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-11",248.3856,"CoMo+DMSO_F2",12,236.965
"5966","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-27",299.97665,"CoMo+DMSO_F2",12,285.991
"5967","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-43",341.8985,"CoMo+DMSO_F2",12,268.138
"5968","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-12",473.9992,"CoMo+DMSO_F2",12,489.452
"5969","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-28",300.81625,"CoMo+DMSO_F2",12,181.41
"5970","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-44",393.14915,"CoMo+DMSO_F2",12,413.627
"5971","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-15",382.4303,"CoMo+DMSO_F2",12,499.959
"5972","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-31",226.5286,"CoMo+DMSO_F2",12,179.715
"5973","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-46",403.7597,"CoMo+DMSO_F2",12,408.499
"5974","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-16",285.09615,"CoMo+DMSO_F2",12,345.465
"5975","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-32",314.1698,"CoMo+DMSO_F2",12,355.971
"5976","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-47",210.1851,"CoMo+DMSO_F2",12,207.709
"5977","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-19",332.14975,"CoMo+DMSO_F2",12,322.104
"5978","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-3",412.7542,"CoMo+DMSO_F2",12,422.187
"5979","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-35",319.95885,"CoMo+DMSO_F2",12,397.68
"5980","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-20",42.5782,"CoMo+DMSO_F2",12,0
"5981","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-36",435.79335,"CoMo+DMSO_F2",12,484.528
"5982","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-4",435.11345,"CoMo+DMSO_F2",12,495.527
"5983","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-23",209.39365,"CoMo+DMSO_F2",12,188.618
"5984","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-39",330.7672,"CoMo+DMSO_F2",12,345.148
"5985","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-7",320.7685,"CoMo+DMSO_F2",12,255.115
"5986","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-24",70.8877,"CoMo+DMSO_F2",12,89.708
"5987","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-40",323.26825,"CoMo+DMSO_F2",12,283.383
"5988","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-8",247.8919,"CoMo+DMSO_F2",12,245.121
"5989","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_10-1",195.5088,"AHR2Mo+BaP_F0",13,210.095
"5990","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_11-1",210.674,"AHR2Mo+BaP_F0",13,193.849
"5991","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_12-1",253.55325,"AHR2Mo+BaP_F0",13,247.193
"5992","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_13-1",279.519,"AHR2Mo+BaP_F0",13,207.095
"5993","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_14-1",157.4151,"AHR2Mo+BaP_F0",13,195.282
"5994","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_15-1",149.93625,"AHR2Mo+BaP_F0",13,120.244
"5995","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_16-1",204.43195,"AHR2Mo+BaP_F0",13,238.695
"5996","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_5-1",163.76665,"AHR2Mo+BaP_F0",13,172.531
"5997","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_5-2",279.81805,"AHR2Mo+BaP_F0",13,314.245
"5998","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_6-1",216.75075,"AHR2Mo+BaP_F0",13,260.728
"5999","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_6-2",301.6386,"AHR2Mo+BaP_F0",13,377.526
"6000","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_7-1",241.9657,"AHR2Mo+BaP_F0",13,215.618
"6001","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_7-2",244.69595,"AHR2Mo+BaP_F0",13,282.35
"6002","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_8-1",198.85865,"AHR2Mo+BaP_F0",13,193.588
"6003","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_8-2",257.97425,"AHR2Mo+BaP_F0",13,283.207
"6004","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_9-1",301.22705,"AHR2Mo+BaP_F0",13,268.27
"6005","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_9-2",328.82185,"AHR2Mo+BaP_F0",13,321.801
"6006","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_10-1",147.1656,"AHR2Mo+DMSO_F0",13,138.422
"6007","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_10-2",199.05715,"AHR2Mo+DMSO_F0",13,184.987
"6008","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_11-1",204.73785,"AHR2Mo+DMSO_F0",13,168.269
"6009","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_11-2",235.09955,"AHR2Mo+DMSO_F0",13,142.354
"6010","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_12-1",179.9902,"AHR2Mo+DMSO_F0",13,184.874
"6011","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_12-2",246.33415,"AHR2Mo+DMSO_F0",13,404.236
"6012","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_13-1",180.6402,"AHR2Mo+DMSO_F0",13,195.538
"6013","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_13-2",180.85605,"AHR2Mo+DMSO_F0",13,165.885
"6014","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_14-1",126.90725,"AHR2Mo+DMSO_F0",13,161.575
"6015","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_14-2",177.84325,"AHR2Mo+DMSO_F0",13,233.696
"6016","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_15-1",211.75,"AHR2Mo+DMSO_F0",13,260.707
"6017","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_15-2",208.3864,"AHR2Mo+DMSO_F0",13,230.287
"6018","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_16-1",302.9069,"AHR2Mo+DMSO_F0",13,320.676
"6019","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_16-2",227.77675,"AHR2Mo+DMSO_F0",13,241.356
"6020","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_5-1",130.25295,"AHR2Mo+DMSO_F0",13,117.7
"6021","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_5-2",151.2624,"AHR2Mo+DMSO_F0",13,84.492
"6022","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_6-1",202.7961,"AHR2Mo+DMSO_F0",13,211.384
"6023","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_6-2",227.324,"AHR2Mo+DMSO_F0",13,219.071
"6024","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_7-1",223.789,"AHR2Mo+DMSO_F0",13,186.612
"6025","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_7-2",226.27375,"AHR2Mo+DMSO_F0",13,183.123
"6026","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_8-1",150.11315,"AHR2Mo+DMSO_F0",13,135.956
"6027","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_8-2",323.6054,"AHR2Mo+DMSO_F0",13,346.058
"6028","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_9-1",158.1149,"AHR2Mo+DMSO_F0",13,148.105
"6029","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_9-2",289.4825,"AHR2Mo+DMSO_F0",13,266.42
"6030","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_10-1",186.9339,"CoMo+BaP_F0",13,147.861
"6031","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_10-2",225.7094,"CoMo+BaP_F0",13,205.535
"6032","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_11-1",278.7549,"CoMo+BaP_F0",13,273.139
"6033","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_11-2",275.66665,"CoMo+BaP_F0",13,287.399
"6034","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_12-1",221.96465,"CoMo+BaP_F0",13,222.766
"6035","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_12-2",240.4375,"CoMo+BaP_F0",13,240.772
"6036","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_13-1",156.0913,"CoMo+BaP_F0",13,181.549
"6037","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_13-2",270.44495,"CoMo+BaP_F0",13,283.151
"6038","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_14-1",323.8425,"CoMo+BaP_F0",13,317.79
"6039","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_14-2",282.5156,"CoMo+BaP_F0",13,296.206
"6040","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_15-1",296.5967,"CoMo+BaP_F0",13,257.008
"6041","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_15-2",225.0162,"CoMo+BaP_F0",13,222.432
"6042","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_16-1",151.4778,"CoMo+BaP_F0",13,178.863
"6043","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_16-2",182.34235,"CoMo+BaP_F0",13,172.34
"6044","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_5-1",207.90455,"CoMo+BaP_F0",13,177.009
"6045","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_5-2",210.2958,"CoMo+BaP_F0",13,194.451
"6046","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_6-1",141.1111,"CoMo+BaP_F0",13,134.012
"6047","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_6-2",252.40575,"CoMo+BaP_F0",13,214.208
"6048","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_7-1",225.2284,"CoMo+BaP_F0",13,183.344
"6049","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_7-2",187.987,"CoMo+BaP_F0",13,190.055
"6050","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_8-1",276.67305,"CoMo+BaP_F0",13,343.739
"6051","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_8-2",265.6439,"CoMo+BaP_F0",13,238.073
"6052","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_9-1",288.0154,"CoMo+BaP_F0",13,306.885
"6053","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_9-2",198.043,"CoMo+BaP_F0",13,180.095
"6054","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_10-1",390.63755,"CoMo+DMSO_F0",13,279.415
"6055","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_11-1",250.87085,"CoMo+DMSO_F0",13,289.746
"6056","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_12-1",468.47765,"CoMo+DMSO_F0",13,465.246
"6057","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_13-1",28.1133,"CoMo+DMSO_F0",13,0
"6058","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_14-1",172.5891,"CoMo+DMSO_F0",13,190.136
"6059","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_15-1",212.7276,"CoMo+DMSO_F0",13,222.665
"6060","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_16-1",193.62875,"CoMo+DMSO_F0",13,170.792
"6061","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_5-1",237.99235,"CoMo+DMSO_F0",13,334.519
"6062","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_6-1",274.76455,"CoMo+DMSO_F0",13,232.03
"6063","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_7-1",219.8503,"CoMo+DMSO_F0",13,225.388
"6064","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_8-1",255.24695,"CoMo+DMSO_F0",13,290.786
