generation,gender,treatment,ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 2-34,301.141,242.27,217.145,233.29,226.921,225.629,200.616,238.706,233.311,213.46,220.959,203.859,210.847,258.203,544.695,571.448,475.741,467.862,401.509,407.621,408.748,361.86,358.693,343.226,335.375,375.335,339.586,353.961,333.268,311.442
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 5-21,203.021,223.925,322.797,201.609,335.44,365.461,346.802,256.04,175.503,211.686,258.019,255.205,229.58,290.522,297.185,260.772,287.222,240.793,229.21,240.144,221.238,261.123,272.412,268.618,266.996,242.169,285.826,273.265,248.651,245.805
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 5-37,260.327,270.906,345.934,295.584,280.238,236.491,252.112,299.117,221.367,199.381,249.401,252.016,222.259,261.471,233.721,203.877,288.242,401.074,380.655,356.568,369.464,238.368,315.839,275.62,272.86,250.424,259.444,265.208,252.261,273.426
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 5-5,0,0,0,98.883,180.995,153.602,152.31,215.731,187.699,154.729,175.064,178.886,172.936,190.596,162.32,173.94,190.878,238.467,184.554,240.386,246.141,276.083,236.594,210.911,207.627,203.054,268.639,202.086,169.013,203.882
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 6-22,212.748,207.504,195.655,202.559,183.918,234.692,203.519,337.05,370.994,362.082,362.071,361.672,225.53,215.369,198.736,189.404,248.93,268.734,284.104,270.126,241.468,200.892,218.657,302.688,237.841,234.185,192.848,230.218,285.946,290.674
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 6-38,339.656,305.284,300.543,385.447,356.938,281.128,371.152,425.275,349.759,328.913,306.463,408.092,284.152,321.912,296.04,322.082,255.597,294.008,264.519,294.097,303.698,301.1,332.708,336.28,352.797,377.466,348.275,396.22,360.25,312.774
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 6-6,166.38,171.786,155.298,167.377,107.063,126.426,125.027,137.815,149.771,122.643,134.166,130.347,123.545,131.112,150.51,129.963,137.871,149.143,112.106,142.757,177.945,153.865,146.424,149.658,156.549,137.375,5.032,2.747,2.106,2.612
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 9-25,266.699,277.656,241.487,247.939,260.983,267.112,299.8,242,261.881,240.033,262.65,253.449,207.955,247.004,301.786,286.126,260.588,264.593,253.1,284.632,257.135,251.83,208.148,254.631,221.086,250.272,216.182,189.991,219.35,209.703
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 9-41,188.789,164.468,197.662,222.064,229.435,170.9,149.728,171.658,153.729,184.442,164.369,145.714,187.131,166.182,202.949,135.244,146.149,128.13,136.532,174.985,232.455,236.873,216.681,225.674,222.359,177.663,199.075,160.368,171.186,176.323
GO000012-F2,F,COMO DMSO,COMO DMSO-F-Arena 9-9,226.209,261.613,231.032,211.657,227.775,214.261,238.955,228.276,204.29,232.782,219.398,224.569,371.813,296.909,325.898,280.703,229.457,196.498,224.552,221.069,236.862,174.903,231.726,280.393,281.282,255.035,333.036,301.115,354.134,291.077
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 11-11,399.449,382.041,351.202,359.595,407.42,439.77,529.53,478.083,337.189,349.619,262.784,248.649,255.182,336.977,352.427,235.235,226.307,231.909,241.802,219.019,230.374,236.965,233.908,213.814,252.191,293.513,223.893,212.587,228.715,231.461
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 11-27,383.953,489.164,423.235,350.263,403.661,342.124,334.168,327.236,342.948,469.311,328.462,325.092,233.11,262.065,236.965,294.847,250.833,236.38,227.507,243.725,236.033,285.991,257.281,307.702,275.799,294.338,330.119,448.8,466.517,457.967
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 11-43,414.984,306.569,306.618,380.065,362.79,418.219,259.837,281.373,357.583,323.883,417.608,434.276,282.357,330.746,410.198,343.246,515.172,398.355,221.367,355.337,293.668,268.138,273.123,285.904,411.11,314.343,314.042,230.517,350.563,387.9
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 12-12,543.919,564.204,495.001,493.951,472.969,404.558,476.542,483.885,474.832,453.392,468.043,448.268,532.403,456.298,424.016,497.454,489.863,496.65,445.074,498.165,453.579,489.452,534.701,519.623,480.277,484.602,447.723,418.462,468.999,426.332
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 12-28,358.418,362.597,395.925,437.687,288.839,404.36,310.519,375.427,318.925,345.274,288.915,231.74,306.851,322.219,316.33,260.189,294.375,295.936,194.268,178.344,195.583,181.41,234.338,343.628,401.794,414.979,404.769,421.336,401.051,328.27
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 12-44,298.814,319.836,333.495,337.858,341.098,348.893,332.366,409.2,341.921,351.109,367.48,393.568,410.514,413.099,333.329,396.628,388.43,241.554,310.202,395.589,316.607,413.627,512.114,375.515,413.403,417.308,387.741,472.121,455.169,448.985
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 15-15,440.382,492.487,472.614,458.502,422.277,512.653,471.985,427.231,291.083,349.755,484.786,344.711,488.58,382.86,394.347,190.981,276.992,351.859,312.601,380.257,349.248,499.959,505.039,465.245,345.485,331.573,399.464,389.48,395.815,359.324
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 15-31,341.414,275.251,297.62,254.764,238.177,271.566,309.457,275.624,253.182,251.328,223.808,232.102,265.653,217.225,214.09,221.413,217.656,193.995,230.739,245.081,198.701,179.715,162.933,195.239,192.679,264.777,268.035,264.511,240.196,302.024
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 15-46,319.302,328.786,365.854,407.528,465.085,483.09,452.97,410.81,378.157,350.097,393.711,413.456,387.983,349.464,401.642,327.897,461.732,426.643,405.081,389.53,413.814,408.499,352.331,339.409,374.888,338.963,442.247,463.586,513.947,470.371
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 16-16,286.897,210.706,275.22,244.367,283.487,260.95,251.501,232.345,206.346,238.949,213.054,252.966,192.128,211.836,205.384,186.075,227.109,260.416,284.051,332.06,377.8,345.465,347.264,395.932,375.424,392.023,250.806,250.391,267.69,334.049
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 16-32,453.257,456.62,479.713,379.097,496.425,337.065,319.47,358.465,299.649,304.962,327.787,351.216,318.537,294.798,260.987,111.722,12.556,251.479,218.176,344.662,297.503,355.971,453.207,371.77,375.822,375.307,383.878,396.137,307.087,474.794
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 16-47,204.624,225.863,185.944,181.647,192.172,196.535,202.869,210.829,193.601,216.457,222.229,212.076,222.774,233.118,227.905,218.65,230.921,218.102,199.773,184.03,154.363,207.709,206.904,198.771,213.406,206.81,223.953,209.911,216.83,195.467
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 3-19,390.487,373.073,364.433,416.966,324.16,350.506,477.425,373.538,334.374,361.414,348.158,364.301,315.833,303.05,315.718,318.546,317.444,347.718,364.998,361.53,309.744,322.104,362.024,362.873,343.74,329.892,302.27,326.184,305.581,321.287
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 3-3,433.373,380.514,395.482,375.155,346.462,303.654,324.53,273.772,78.707,342.75,314.785,348.597,377.388,370.127,346.804,345.371,316.622,413.92,339.208,481.353,403.14,422.187,419.226,465.69,449.943,385.348,433.497,644.08,527.688,450.11
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 3-35,349.265,385.529,380.647,378.905,369.783,287.027,299.916,270.843,351.395,291.459,343.282,297,351.489,304.937,265.066,287.187,338.387,350.186,275.144,310.028,365.152,397.68,332.033,286.572,286.415,297.654,302.897,390.81,329.658,287.6
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 4-20,241.699,214.611,225.726,220.514,206.126,227.792,219.326,238.332,149.078,169.746,76.408,77.863,114.78,215.202,89.782,21.001,61.219,185.843,5.877,3.589,0,0,0,0,0,0,0,0,0,0
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 4-36,482.821,469.734,420.837,379.93,601.96,546.415,414.148,338.059,393.788,443.549,513.505,563.548,487.052,496.625,374.298,419.464,363.275,386.072,519.071,379.336,378.983,484.528,567.686,375.025,476.654,336.394,450.897,373.131,347.202,423.121
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 4-4,401.535,452.707,480.357,451.741,540.389,564.152,498.908,506.73,389.796,466.995,516.977,481.083,379.029,502.719,515.578,507.352,421.908,462.424,476.81,302.891,337.218,495.527,397.273,437.876,324.274,403.925,440.144,400.857,499.404,399
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 7-23,216.35,204.799,190.933,207.681,197.962,193.385,200.359,178.396,207.696,222.054,225.498,222.146,215.68,228.96,369.036,203.055,170.939,195.829,168.871,191.572,182.582,188.618,210.444,198.613,216.702,207.166,267.517,178.352,185.152,161.141
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 7-39,425.707,449.207,329.852,343.712,419.876,331.231,362.451,315.71,224.361,293.048,400.355,456.302,385.552,389.556,304.816,436.266,320.73,313.877,323.707,210.844,269.418,345.148,255.743,317.171,344.9,353.775,209.366,312.978,305.77,359.07
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 7-7,226.173,200.121,318.367,465.893,301.311,247.843,221.463,274.787,272.302,284.93,312.139,345.319,349.4,277.419,352.126,376.772,345.047,286.4,411.665,359.866,328.071,255.115,306.779,259.885,218.793,379.067,345.198,300.134,322.308,283.867
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 8-24,41.862,59.078,57.075,6.636,41.514,34.093,64.056,42.714,38.552,71.181,30.829,39.521,46.116,51.033,71.207,32.616,47.948,137.012,68.495,65.132,100.441,89.708,55.25,139.673,67.553,54.933,54.747,132.427,61.386,71.727
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 8-40,279.024,248.426,372.711,294.736,277.126,271.053,276.642,318.786,333.204,338.353,292.765,299.519,315.988,304.263,319.78,358.295,341.972,300.551,311.665,375.703,335.311,283.383,308.523,316.242,333.839,361.735,286.306,353.734,316.26,349.531
GO000012-F2,M,COMO DMSO,COMO DMSO-M-Arena 8-8,261.658,264.877,250.899,249.007,250.003,298.198,237.631,214.495,261.19,193.84,210.129,231.122,263.523,327.422,286.313,294.731,211.475,275.71,299.684,243.939,257.572,245.121,267.863,262.398,229.148,265.921,197.583,168.055,207.66,212.469
